has_preamble,preamble_text,question,answer,subject,question_type,form,difficulty,subject_topic
Yes,Simplify the sum,$3 \sqrt{128} -5 \sqrt{32} +2 \sqrt{50}$,"$14 \sqrt{2}$
$[3(8) \sqrt{2} -5(4)\sqrt{2} + 2(5)\sqrt{2} =(24-20+10)\sqrt{2} = 14 \sqrt{2}]$",Mathematics,1,NY,NY,NY
Yes,Simplify the sum,$6\sqrt{63} +5\sqrt{175} -10\sqrt{112}$,"$3 \sqrt{ } 7$
$[6(3)\sqrt{7} + 5(5)\sqrt{7} - 10(4)\sqrt{7}=(18+25-40)\sqrt{7} = 3\sqrt{7}]$",Mathematics,1,NY,NY,NY
Yes,Simplify the sum,$5 \sqrt{147} - 7 \sqrt{108} + 2 \sqrt{243}$,"$11 \sqrt{3}$
$[5(7)\sqrt{3} - 7(6) \sqrt{3} + 2(9)\sqrt{ 3} = (35-42+18)\sqrt{3} = 11 \sqrt{3}]$",Mathematics,1,NY,NY,NY
Yes,Express $y$ in terms of $x$ given that,"the vectors $\mathbf{a}=(\mathbf{x}+2) \mathbf{i}-\mathbf{3} \mathbf{j}$ and $\mathbf{b}=\mathbf{5} \mathbf{i}+\mathbf{y} \mathbf{j}$ are perpendicular,","$y=5 x / 3+10 / 3$
$[a \cdot b=5(x+2)-3 y=0, y=5 x / 3+10 / 3]$",Mathematics,1,NY,NY,NY
Yes,Express $y$ in terms of $x$ given that,"the vectors $\mathbf{a}=\mathbf{5} \mathbf{i}+\mathbf{y} \mathbf{j}$ and $\mathbf{b}=\mathbf{x} \mathbf{i}+\mathbf{5} \mathbf{j}$ are parallel,","$y=25 / x$
$[y / 5=5 / x, x y=25, y=25 / x]$",Mathematics,1,NY,NY,NY
Yes,Express $y$ in terms of $x$ given that,the vectors $\mathbf{a}=\mathbf{9} \mathbf{x} \mathbf{i}+\mathbf{y} \mathbf{j}$ and $\mathbf{b}=\mathbf{x i}-\mathbf{y} \mathbf{j}$ are perpendicular.,"$y= \pm 3 x$
$\left[\right.$ a.b $\left.=9 x^{2}-y^{2}=0, y^{2}=9 x^{2}, y= \pm 3 x\right]$",Mathematics,1,NY,NY,NY
Yes,State how the following factors affect the speed of conduction of nerve impulse.,The presence of a myelin sheath,The myelin sheath insulates the axonal membrane and reduces the ability of ions to leak out of the axon. This leads to increase in the speed of electrical impulses in neurons.,Biology,1,NY,NY,NY
Yes,State how the following factors affect the speed of conduction of nerve impulse.,The diameter of the axon,"As the diameter of the axon increases, the conduction speed will be greater because less current (ions) will leak from the axon",Biology,1,NY,NY,NY
Yes,State how the following factors affect the speed of conduction of nerve impulse.,Temperature,"As temperature increases (to a certain extent), the enzymes that control the $\mathrm{Na}^{+} / \mathrm{K}^{+}$ATPase will work faster, thus increasing the speed of the action potentials",Biology,1,NY,NY,NY
No,,"Plastids develop from immature, undifferentiated cells called proplastids. Proplastids mature into four types of specialized plastids. Name one each.","Chloroplasts
Chromoplasts
Gerontoplasts
Leucoplasts",Biology,1,NY,NY,NY
No,,Give the name and nationality of the scientist who discovered that the enthalpy of a reaction leading to the formation a certain product is independent of the route of the reaction.,(Germain) Henri Hess Russian,Chemistry,1,NY,NY,NY
No,,Give the name and nationality of the scientist who discovered the rule for determining the arrangement of electrons in a subshell.,Friedrich Hund German,Chemistry,1,NY,NY,NY
No,,Give the name and nationality of the scientist who first studied systematically the liquefication of gases.,"Michael Faraday English/British (Not Scottish, Welsh nor Irish)",Chemistry,1,NY,NY,NY
No,,What is a cyclotron used for?,"It is a device used to accelerate electrons, protons and alpha particles and ions to very high speeds.","Chemistry, Physics",1,NY,NY,NY
No,,What is a Geiger Muller counter used for?,It is used to detect or count the particles emitted from radioactive nuclei and other nuclear processes.,"Chemistry, Physics",1,NY,NY,NY
No,,The effect of nuclear radiation on a person depends on two factors; what are these?,"The effect depends on
(a) Dosage
(b) Length of time the dosage is received.","Chemistry, Physics",1,NY,NY,NY
Yes,"The Ostwald Process is a commercial method for the manufacture of trioxonitrate(V) acid by catalytic oxidation of ammonia. The balanced equations for the steps involved are as follows:
(1) $4 \mathrm{NH}_{3(\mathrm{~g})}+5 \mathrm{O}_{2(\mathrm{~g})} \rightarrow \quad 4 \mathrm{NO}_{(\mathrm{g})}+6 \mathrm{H}_{2} \mathrm{O}_{(\mathrm{g})}$
(2) $2 \mathrm{NO}_{(\mathrm{g})}+\quad \mathrm{O}_{2(\mathrm{~g})} \rightarrow \quad 2 \mathrm{NO}_{2(\mathrm{~g})}$
(3) $3 \mathrm{NO}_{2(\mathrm{~g})}+\mathrm{H}_{2} \mathrm{O}_{(\mathrm{l})} \rightarrow \quad 2 \mathrm{HNO}_{3(\mathrm{aq})}+\quad \mathrm{NO}_{(\mathrm{g})}$
$\mathrm{O}=16.0 ; \mathrm{N}=14.0 ; \mathrm{H}=1.00$",Calculate the mass of $\mathrm{HNO}_{3}$ to be produced from $17.0 \mathrm{~kg}$ of $\mathrm{NH}_{3}$ gas in the presence of excess oxygen and water.,"From the 3 equations
$$
\begin{aligned}
& 1 \text { mole } \mathrm{NH}_{3} \equiv \quad 1 \text { mole NO } \equiv \quad 1 \text { mole } \mathrm{NO}_{2} \equiv \quad \frac{2}{3} \text { mole } \mathrm{HNO}_{3}
\end{aligned}
$$
$$
\begin{aligned}
& \therefore 1.00 * 10^{3} \text { mole } \mathrm{NH}_{3} \quad \equiv \quad \frac{2}{3} * 10^{3} \text { mole } \mathrm{HNO}_{3} \\
& =\frac{2}{3} * 63.0 \mathrm{~kg}=42.0 \mathrm{~kg} \text { of } \mathrm{HNO}_{3}
\end{aligned}
$$",Chemistry,1,NY,NY,NY
Yes,"The Ostwald Process is a commercial method for the manufacture of trioxonitrate(V) acid by catalytic oxidation of ammonia. The balanced equations for the steps involved are as follows:
(1) $4 \mathrm{NH}_{3(\mathrm{~g})}+5 \mathrm{O}_{2(\mathrm{~g})} \rightarrow \quad 4 \mathrm{NO}_{(\mathrm{g})}+6 \mathrm{H}_{2} \mathrm{O}_{(\mathrm{g})}$
(2) $2 \mathrm{NO}_{(\mathrm{g})}+\quad \mathrm{O}_{2(\mathrm{~g})} \rightarrow \quad 2 \mathrm{NO}_{2(\mathrm{~g})}$
(3) $3 \mathrm{NO}_{2(\mathrm{~g})}+\mathrm{H}_{2} \mathrm{O}_{(\mathrm{l})} \rightarrow \quad 2 \mathrm{HNO}_{3(\mathrm{aq})}+\quad \mathrm{NO}_{(\mathrm{g})}$
$\mathrm{O}=16.0 ; \mathrm{N}=14.0 ; \mathrm{H}=1.00$",Calculate the total mass of oxygen needed to convert $17.0 \mathrm{~kg}$ of $\mathrm{NH}_{3}$ gas to the stoichiometric amount of $\mathrm{HNO}_{3}$.,"In Reaction (1) $\frac{5}{4}$ mole of $\mathrm{O}_{2}$ is needed to oxidisel mole of $\mathrm{NH}_{3}$ to a mole of $\mathrm{NO}$ In Reaction (2) $\quad \frac{1}{2}$ mole of $\mathrm{O}_{2}$ is needed to oxidize 1 mole of $\mathrm{NO}$ to $\mathrm{NO}_{2}$
Hence total moles of $\mathrm{O}_{2}$ needed for 1 mole $\mathrm{NH}_{3}=\left(\frac{5}{4}+\frac{1}{2}\right)=\frac{7}{4}=1.75$
$\therefore$ moles of $\mathrm{O}_{2}$ needed for the conversion of $1.00 * 10^{3}$ mole of $\mathrm{NH}_{3}=\quad 1.75^{*} 10^{3}$ mole
Mass in $\mathrm{kg}$ of $\mathrm{O}_{2}=1.75^{*} 32.0 \mathrm{~kg}=56.0 \mathrm{~kg}$",Chemistry,1,NY,NY,NY
Yes,"The Ostwald Process is a commercial method for the manufacture of trioxonitrate(V) acid by catalytic oxidation of ammonia. The balanced equations for the steps involved are as follows:
(1) $4 \mathrm{NH}_{3(\mathrm{~g})}+5 \mathrm{O}_{2(\mathrm{~g})} \rightarrow \quad 4 \mathrm{NO}_{(\mathrm{g})}+6 \mathrm{H}_{2} \mathrm{O}_{(\mathrm{g})}$
(2) $2 \mathrm{NO}_{(\mathrm{g})}+\quad \mathrm{O}_{2(\mathrm{~g})} \rightarrow \quad 2 \mathrm{NO}_{2(\mathrm{~g})}$
(3) $3 \mathrm{NO}_{2(\mathrm{~g})}+\mathrm{H}_{2} \mathrm{O}_{(\mathrm{l})} \rightarrow \quad 2 \mathrm{HNO}_{3(\mathrm{aq})}+\quad \mathrm{NO}_{(\mathrm{g})}$
$\mathrm{O}=16.0 ; \mathrm{N}=14.0 ; \mathrm{H}=1.00$",Calculate the net amount of water consumed or produced during the conversion of $17.0 \mathrm{~kg}_{\mathrm{g}}$ of $\mathrm{NH}_{3}$ to the stoichiometric amount of $\mathrm{HNO}_{3}$. You should state if the water is consumed or produced.,"In Reaction (1) 1 mole of $\mathrm{NH}_{3}$ gas will produce $\frac{6}{4}$ or 1.50 mole of $\mathrm{H}_{2} \mathrm{O}$
In Reaction (3) 1 mole of $\mathrm{NO}_{2}$ will consume $\frac{1}{3}$ or 0.333 mole of $\mathrm{H}_{2} \mathrm{O}$
Hence the net amount of water produced $=\quad 1.50-0.333\left[\right.$ or $\left.\frac{6}{4}-\frac{1}{3}\right] \quad=1.17\left[\right.$ or $\left.\frac{7}{6}\right] \mathrm{mole}$
Hence mass of $\mathrm{H}_{2} \mathrm{O}$ in $\mathrm{kg}$ produced $=(1.17$ [or $\left.7 / 6]\right)^{*} 18=21.1 \mathrm{~kg}$ or $[21.0 \mathrm{~kg}]$",Chemistry,1,NY,NY,NY
Yes,Find the constant term in the expansion of the given binomial. You may leave answer in the form $n C_{r} a^{r} b^{s}$,$\left(3 x^{2}+2 / x\right)^{6}$,"$6 C_{2} 3^{2} 2^{4} \quad\left[6 C_{r}\left(3 x^{2}\right)^{r}(2 / x)^{6-r}=6 C_{r} 3^{r} 2^{6-r} x^{3 r-6}\right.$, for constant term $3 r-6=0, r=2$, hence constant term is $\left.6 C_{2} 3^{2} 2^{4}\right]$",Mathematics,1,NY,NY,NY
Yes,Find the constant term in the expansion of the given binomial. You may leave answer in the form $n C_{r} a^{r} b^{s}$,$\left(2 x+1 / 3 x^{2}\right)^{9}$,"$9 C_{6}\left(2^{6} / 3^{3}\right)$ or $9 C_{3} 2^{6} 3^{-3} \quad\left[9 C_{r}(2 x)^{r}\left(1 / 3 x^{2}\right)^{9-r}=9 C_{r} 2^{r} 3^{r-9} x^{3 r-18}, 3 r-18=0\right.$, $r=6$, hence for constant term $\left.9 C_{6}\left(2^{6} / 3^{3}\right)\right]$",Mathematics,1,NY,NY,NY
Yes,Find the constant term in the expansion of the given binomial. You may leave answer in the form $n C_{r} a^{r} b^{s}$,$\left(5 x^{2}+1 / 2 x^{2}\right)^{8}$,"$8 C_{4}\left(5^{4} / 2^{4}\right)$ or $8 C_{4} 5^{4} 2^{-4} \quad\left[8 C_{r}\left(5 x^{2}\right)^{\mathrm{r}}\left(1 / 2 x^{2}\right)^{8-\mathrm{r}}=8 \mathrm{C}_{\mathrm{r}} 5^{\mathrm{r}} 2^{\mathrm{r}-8} \mathrm{x}^{4 \mathrm{r}-16}, 4 \mathrm{r}-16=0\right.$, $\mathrm{r}=4$, hence constant term $\left.=8 \mathrm{C}_{4}\left(5^{4} / 2^{4}\right)\right]$",Mathematics,1,NY,NY,NY
Yes,"Find the values of the scalars $x$ and $y$ if the resultant of the given 3 vectors $\mathbf{a}, \mathbf{b}, \mathbf{c}$ is zero.","$\mathbf{a}=\mathbf{i}+2 y \mathbf{j}, \quad \mathbf{b}=(x-3) \mathbf{i}+(x-y) \mathbf{j}, \quad \mathbf{c}=(x-y) \mathbf{i}+(2-x) \mathbf{j}$","$x=0, y=-2$
$[(1+x-3+x-y=0,2 x-y=2,2 y+x-y+2-x=0, y+2=0, y=-2$
$2 x=y+2=-2+2=0, x=0]$",Mathematics,1,NY,NY,NY
Yes,"Find the values of the scalars $x$ and $y$ if the resultant of the given 3 vectors $\mathbf{a}, \mathbf{b}, \mathbf{c}$ is zero.","$\mathbf{a}=(3-x) \mathbf{i}+(y+1) \mathbf{j}, \quad \mathbf{b}=(y+x) \mathbf{i}+x \mathbf{j}, \quad \mathbf{c}=(x-y) \mathbf{i}+(5-x) \mathbf{j}$,","$x=-3, y=-6$
$[3-x+y+x+x-y=0,3+x=0, x=-3 ; y+1+x+5-x=0$,
$y+6=0, y=-6]$",Mathematics,1,NY,NY,NY
Yes,"Find the values of the scalars $x$ and $y$ if the resultant of the given 3 vectors $\mathbf{a}, \mathbf{b}, \mathbf{c}$ is zero.","$\mathbf{a}=2 \mathbf{i}+(y-x) \mathbf{j}, \quad \mathbf{b}=(x+y) \mathbf{i}+(x-2 y) \mathbf{j}, \quad \mathbf{c}=-4 \mathbf{i}+(2 y-4) \mathbf{j}$","$x=-2, y=4$
$[2+x+y-4=0, x+y=2 ; y-x+x-2 y+2 y-4=0, y-4=0, y=4$,
$x=-y+2=-4+2=-2]$",Mathematics,1,NY,NY,NY
Yes,Find the set of values of $\mathrm{x}$ for which,$2\mathrm{x}^{2}-3 \mathrm{x}+3>5$,"$\{x: x>2$, or $x<-1 / 2\}$
$\left[2 \mathrm{x}^{2}-3 \mathrm{x}-2>0,(2 \mathrm{x}+1)(\mathrm{x}-2)>0, \mathrm{x}>2\right.$ or $\left.\mathrm{x}<-1 / 2\right]$",Mathematics,1,NY,NY,NY
Yes,Find the set of values of $\mathrm{x}$ for which,$3\mathrm{x}^{2}+4 \mathrm{x}+1<5$,"$\{x:-2<x<2 / 3\}$
$\left[3 x^{2}+4 x-4<0,(3 x-2)(x+2)<0,-2<x<2 / 3\right]$",Mathematics,1,NY,NY,NY
Yes,Find the set of values of $\mathrm{x}$ for which,$4x^{2}+5 x+4>10$,"$\{x: x<-2$, or $x>3 / 4\}$
$$
\left[4 x^{2}+5 x-6<0,(4 x-3)(x+2)>0, x<-2 \text { or } x>3 / 4\right]
$$",Mathematics,1,NY,NY,NY
Yes,A Stern-Gerlach apparatus is operated with a collimated beam of atoms produced by a hot oven. The incoming beam intensity is $I$ and all the atoms in the beam have a total angular momentum quantum number equal to $3 / 2$.,What is the intensity of the beam that exits the apparatus in the same direction as the incoming beam?,0,Physics,1,NY,NY,NY
Yes,A Stern-Gerlach apparatus is operated with a collimated beam of atoms produced by a hot oven. The incoming beam intensity is $I$ and all the atoms in the beam have a total angular momentum quantum number equal to $3 / 2$.,How many spots are observed on a screen placed ahead of the apparatus?,"4
$$
2 F+1=4
$$",Physics,1,NY,NY,NY
Yes,A Stern-Gerlach apparatus is operated with a collimated beam of atoms produced by a hot oven. The incoming beam intensity is $I$ and all the atoms in the beam have a total angular momentum quantum number equal to $3 / 2$.,What are the intensities of each of the beams that emerge from the apparatus?,"$I / 4$
$$
I_{n}=I /(2 F+1)=I / 4
$$",Physics,1,NY,NY,NY
Yes,"A brachytherapy procedure involves implantation of seeds of iodine-125, an iodine isotope that decays by electron capture with a half-life of about $60 d$.","If a $9.6 \mathrm{MBq}$ iodine- 125 seed is implanted in a patient and left in place, what is the residual activity $180 d$ after the procedure?","$1.2 \mathrm{MBq}$
$$
A=A_{0} 2^{-t / t_{/ / 2}}=9.6 \mathrm{MBq} \times 2^{-180 \mathrm{~d} / 60 \mathrm{~d})}=1.2 \mathrm{MBq}
$$",Physics,1,NY,NY,NY
Yes,"A brachytherapy procedure involves implantation of seeds of iodine-125, an iodine isotope that decays by electron capture with a half-life of about $60 d$.",How many iodine-125 atoms are there in a $14 \mathrm{MBq}$ seed?,"$1.0 \times 10^{14}$
$$
N=A_{0} t_{1 / 2} / 0.693=14 \times 10^{6} s^{-1} \times 60 d \times 86400 s^{-1} / 0.693=1.0 \times 10^{14}
$$",Physics,1,NY,NY,NY
Yes,"A brachytherapy procedure involves implantation of seeds of iodine-125, an iodine isotope that decays by electron capture with a half-life of about $60 d$.","One hundred and eighty days after seeds with a total activity of $160 \mathrm{MBq}$ were implanted in a patient, a top-up procedure was conducted in which additional seeds with a total activity of $64 M B q$ were implanted. What is the residual activity $180 d$ after the top-up procedure?","$10.5 \mathrm{MBq}$
$$
A=A_{0} 2^{-t_{0} / t_{1 / 2}}+A_{1} 2^{-t_{1} / t_{1 / 2}}=160 \mathrm{MBq} \times 2^{-360 d / 60 d]}+64 \mathrm{MBq} \times 2^{-180 d / 60 d]}=10.5 \mathrm{MBq}
$$",Physics,1,NY,NY,NY
Yes,"A student monitors the level of water in a Veronica bucket by measuring the electrical resistance between the top and bottom surfaces of water in the bucket. The bucket is in the shape of a truncated right circular cone with a bottom radius of $0.20 \mathrm{~m}$, a top radius of $0.25 \mathrm{~m}$ and a full vertical depth of $0.60 \mathrm{~m}$. The resistivity of water in the bucket is $2500 \Omega \mathrm{m}$.",Determine the resistance the student measures when the bucket is full of water.,"$9.5 \mathrm{k} \Omega$
$$
R=\frac{H \rho}{\pi r_{t} r_{b}}=0.60 m \times 2500 \Omega m /(\pi \times 0.25 m \times 0.20 m)=9.5 \mathrm{k} \Omega
$$",Physics,1,NY,NY,NY
Yes,"A student monitors the level of water in a Veronica bucket by measuring the electrical resistance between the top and bottom surfaces of water in the bucket. The bucket is in the shape of a truncated right circular cone with a bottom radius of $0.20 \mathrm{~m}$, a top radius of $0.25 \mathrm{~m}$ and a full vertical depth of $0.60 \mathrm{~m}$. The resistivity of water in the bucket is $2500 \Omega \mathrm{m}$.",Determine the resistance the student measures when the depth of water in the bucket is $0.50 \mathrm{~m}$.,"$8.2 \mathrm{k} \Omega$
$$
R=\frac{h \rho}{\pi r_{b}\left[r_{b}+h\left(r_{t}-r_{b}\right) / H\right]}=\frac{0.50 \mathrm{~m} \times 2500 \Omega \mathrm{m}}{\pi \times 0.2 m \times[0.2 m+0.5 m \times(0.25 m-0.20 m) /(0.60 m)]}=8.2 \mathrm{k} \Omega
$$",Physics,1,NY,NY,NY
Yes,"A student monitors the level of water in a Veronica bucket by measuring the electrical resistance between the top and bottom surfaces of water in the bucket. The bucket is in the shape of a truncated right circular cone with a bottom radius of $0.20 \mathrm{~m}$, a top radius of $0.25 \mathrm{~m}$ and a full vertical depth of $0.60 \mathrm{~m}$. The resistivity of water in the bucket is $2500 \Omega \mathrm{m}$.",Determine the resistance the student measures when the depth of water in the bucket is $0.40 \mathrm{~m}$.,"$6.8 k \Omega$
$$
R=\frac{h \rho}{\pi r_{b}\left[r_{b}+h\left(r_{t}-r_{b}\right) / H\right]}=6.8 \mathrm{k} \Omega
$$",Physics,1,NY,NY,NY
Yes,"Phytoremediation refers to the natural ability of certain plants to bioaccumulate, degrade, or render harmless contaminants in soil, water, or air. Explain the following terms with respect to phytoremediation",Phytohydraulics,"The use of deep-rooted plants_-usually trees-to contain, or degrade groundwater contaminants that come into contact with their roots",Biology,1,NY,NY,NY
Yes,"Phytoremediation refers to the natural ability of certain plants to bioaccumulate, degrade, or render harmless contaminants in soil, water, or air. Explain the following terms with respect to phytoremediation",Phytovolatilization,"The use of plants to take up volatile compounds through their roots, and transpire the same compounds, or their metabolites, through the leaves, thereby releasing them into the atmosphere",Biology,1,NY,NY,NY
Yes,"Phytoremediation refers to the natural ability of certain plants to bioaccumulate, degrade, or render harmless contaminants in soil, water, or air. Explain the following terms with respect to phytoremediation",Phytoaccumulation.,Plants take up contaminants through their roots and store them in the tissues of stems or leaves. (The contaminants are not necessarily degraded but are removed from the environment when the plants are harvested.),Biology,1,NY,NY,NY
Yes,Re-arrange the following to indicate their logical sequence of occurrence,"Vagina, Ovary, Uterus, Oviduct, Cervix (pathway of egg after ovulation)","Ovary, Oviduct, Uterus, Cervix, Vagina.",Biology,1,NY,NY,NY
Yes,Re-arrange the following to indicate their logical sequence of occurrence,"Motor Neuron, Receptor, Sensory Neuron, Effector, Association Neuron. (pathway of a nerve impulse)","Receptor, Sensory Neuron, Association Neuron, Motor-Neuron, Effector",Biology,1,NY,NY,NY
Yes,Re-arrange the following to indicate their logical sequence of occurrence,"Pupil, Yellow Spot, Cornea, Lens, Aqueous humour (path of entry of light into the eye from an object)","Cornea, Aqueous humour, Pupil, Lens, Yellow spot.",Biology,1,NY,NY,NY
Yes,Explain the following terms with respect to infectious diseases,Epidemic,"An epidemic is a disease that affects a large number of people within a community, population, or region.
An epidemic is an unexpected increase in the number of disease cases in a specific geographical area.",Biology,1,NY,NY,NY
Yes,Explain the following terms with respect to infectious diseases,Endemic,"An infectious disease is endemic when it's always is prevalent in or restricted to a particular location, region, or population.",Biology,1,NY,NY,NY
Yes,Explain the following terms with respect to infectious diseases,Pandemic,"A pandemic is an epidemic occurring worldwide, or over a very wide area, crossing international boundaries and usually affecting a large number of people.",Biology,1,NY,NY,NY
Yes,Each school will be presented with the configuration of the valence shell electrons of an element. State if the element is likely to be a metal or a non-metal or a metalloid. Give your reason based on the electron configuration only.,$4 s^{2} 4 p^{2}$.,A metalloid: It will not form a cation easily neither will it form an anion easily. It will tend to have the properties of both metals and non-metals.,Chemistry,1,NY,NY,NY
Yes,Each school will be presented with the configuration of the valence shell electrons of an element. State if the element is likely to be a metal or a non-metal or a metalloid. Give your reason based on the electron configuration only.,$3 s^{2}$.,A metal: It will form a cation easily hence will behave as a metal.,Chemistry,1,NY,NY,NY
Yes,Each school will be presented with the configuration of the valence shell electrons of an element. State if the element is likely to be a metal or a non-metal or a metalloid. Give your reason based on the electron configuration only.,$5 s^{2} 5 p^{5}$.,"A non-metal: It will form an anion easily, hence it will behave as a non-metal.",Chemistry,1,NY,NY,NY
No,,$15.0 \mathrm{~g}$ of a sample of soil was dried in the oven until a constant weight of $14.3 \mathrm{~g}$ was obtained. Find the percentage moisture in the original soil.,"Moisture in the soil $=15.0-14.3=0.700 \mathrm{~g}$
$$
\text { \%Moisture }=\frac{0.700}{15.0} \times 100=4.67
$$",Biology,1,NY,NY,NY
No,,"A piece of wood weighing $205 \mathrm{~g}$ was immersed in water for $12.0 \mathrm{hrs}$, taken out, wiped dry and weighed. This was repeated until a constant weight of $207.2 \mathrm{~g}$ was obtained. Calculate the percentage water content of the wood after it was immersed in water.","Amount of water absorbed $=207.2-205=2.20$
$$
\text { \%Water }=\frac{2.20}{207.2} \times 100=1.06
$$",Biology,1,NY,NY,NY
No,,$4.00 \mathrm{~g}$ of a metal was burnt in excess air to give $5.60 \mathrm{~g}$ of its oxide. Determine the percentage oxygen in the oxide.,Mass of oxygen that reacted $=5.60-4.00=1.60$ $\%$ Oxygen in the oxide $=\frac{1.60}{5.60} \times 100=28.6$,Chemistry,1,NY,NY,NY
No,,Which phylum is characterized by the presence of a notochord?,Chordata,Biology,1,NY,NY,NY
No,,Name the first group of vertebrates which possessed amniotic egg?,Amphibia,Biology,1,NY,NY,NY
No,,Which phylum of organisms has a water vascular system?,Echinodermata,Biology,1,NY,NY,NY
Yes,Describe population of organism with respect to the following,Type of competition that occurs among individuals,Intra-specific competition occurs among the individuals of a population,Biology,1,NY,NY,NY
